_ID, TimeSt,Country,Province,City,Latitude,Longitude,Associated POI,Distance POI
5272425,53:22.7,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5272508,53:21.4,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.1997245614464955
5272604,53:23.2,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5272644,53:24.1,CA,AB,Leduc,53.2668,-113.552,POI1,0.2871186226022236
5272704,53:21.6,CA,AB,Calgary,51.01826,-114.10964,POI1,2.6037612212883503
5272731,53:27.2,CA,AB,Edmonton,53.4154,-113.4178,POI1,0.1473602274869269
5272805,53:23.6,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5272826,53:27.9,CA,AB,Red Deer,52.3116,-113.842,POI1,1.284944022222369
5272876,53:27.4,CA,ON,Toronto,43.68708,-79.3976,POI3,6.113333679521916
5272915,53:24.9,CA,ON,Guelph,43.5776,-80.2201,POI3,6.932241785066144
5272940,53:25.6,CA,ON,Guelph,43.5776,-80.2201,POI3,6.932241785066144
5273004,53:28.4,CA,ON,Sudbury,46.5081,-80.945,POI3,7.444623015466728
5273096,53:29.1,CA,ON,Concord,43.81371,-79.50376,POI3,6.1784865554808
5273119,53:27.4,CA,BC,Surrey,49.11819,-122.88898,POI1,10.3936526615548
5273267,53:31.1,CA,AB,Edmonton,53.59481,-113.34283,POI1,0.15095593617011852
5273269,53:27.5,CA,ON,Richmond Hill,43.844,-79.402,POI3,6.072318744451498
5273347,53:28.2,CA,AB,Red Deer,52.246,-113.791,POI1,1.3355229532452777
5273389,53:28.5,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,15.96865450977687
5273400,53:28.6,CA,ON,Newmarket,44.046,-79.487,POI3,6.102084704280738
5273460,53:28.8,CA,ON,Sudbury,46.4917,-80.9928,POI3,7.489862448617936
5273485,53:28.9,CA,ON,Sault Sainte Marie,46.5119,-84.3028,POI3,10.782346475958613
5273540,53:32.1,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.366565886222881
5273630,53:32.1,CA,SK,Saskatoon,52.1218,-106.645,POI1,6.987450394059693
5273693,53:32.2,CA,ON,Brampton,43.7796,-79.7681,POI3,6.442081321018623
5273711,53:28.6,CA,ON,Sudbury,46.5081,-80.945,POI3,7.444623015466728
5273774,53:31.6,CA,SK,Warman,52.32845,-106.57728,POI1,7.014953411264033
5273804,53:28.7,CA,QC,Montréal,45.5336,-73.6744,POI3,0.10903514211941745
5273900,53:28.9,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,15.96865450977687
5273960,53:29.2,CA,AB,Edmonton,53.4104,-113.517,POI1,0.13932064113044615
5274022,53:31.7,CA,AB,Edmonton,53.44693,-113.43865,POI1,0.10984027141717585
5274049,53:32.4,CA,ON,Espanola,46.2557,-81.7642,POI3,8.230975030943604
5274165,53:32.0,CA,ON,Mississauga,43.5924,-79.6953,POI3,6.425725548030903
5274303,53:32.2,CA,QC,Saint-Hubert,45.47763,-73.43533,POI3,0.13790153602118205
5274309,53:33.2,CA,ON,Cambridge,43.40067,-80.36608,POI3,7.123147386009711
5274341,53:33.2,CA,MB,Winnipeg,49.893,-97.001,POI1,16.884670093923795
5274362,53:33.7,CA,AB,Calgary,51.0196,-114.20029,POI1,2.625667740332924
5274411,53:34.2,CA,ON,Scarborough,43.83634,-79.25104,POI3,5.929553603246794
5274493,53:36.5,CA,QC,Montréal,45.5522,-73.6417,POI3,0.08161766363355624
5274502,53:38.0,CA,NB,Macdougall Settlement,46.05405,-64.77851,POI4,1.754150708565542
5274557,53:34.7,CA,ON,Scarborough,43.83634,-79.25104,POI3,5.929553603246794
5274646,53:36.9,CA,NB,Fredericton,45.92793,-66.62569,POI4,3.4650445823280625
5274678,53:38.5,CA,ON,Toronto,43.7068,-79.3991,POI3,6.108877140769574
5274775,53:36.4,CA,ON,Brampton,43.7536,-79.8022,POI3,6.481960941552872
5274817,53:38.1,CA,ON,Ottawa,45.4177,-75.6977,POI3,2.1342080043934315
5274867,53:38.5,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5274936,53:39.4,CA,NS,Sydney,46.1149,-60.20269,POI4,3.158062847129711
5274961,53:40.9,CA,MB,Winnipeg,49.92443,-97.2059,POI1,16.67782881446877
5275011,53:42.5,CA,ON,Mississauga,43.6403,-79.7042,POI3,6.42001584213131
5275060,53:39.9,CA,ON,Toronto,21.32052,40.43247,POI4,106.38557007548393
5275112,53:41.0,CA,NB,Moncton,46.10739,-64.81688,POI4,1.8134074402629445
5275180,53:42.7,CA,AB,Edmonton,53.5515,-113.492,POI1,0.008228222469047468
5275308,53:39.9,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5275401,53:40.9,CA,BC,Kaslo,49.91122,-116.90508,POI1,4.990467589367253
5275459,53:43.5,CA,ON,Orillia,44.6078,-79.4175,POI3,5.9224027910821
5275545,53:45.8,CA,ON,Windsor,42.3084,-82.83846,POI3,9.813404606992263
5275655,53:43.1,CA,NB,Moncton,46.10259,-64.77311,POI4,1.7729174382246384
5275686,53:45.2,CA,BC,Abbotsford,49.03526,-122.31636,POI1,9.916059575987083
5275753,53:43.6,CA,NB,Moncton,46.1019,-64.8501,POI4,1.8398751959143862
5275906,53:44.0,CA,NB,Moncton,46.1019,-64.8501,POI4,1.8398751959143862
5275952,53:44.3,CA,AB,Red Deer,52.2651,-113.794,POI1,1.317634465716878
5275961,53:46.7,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,0.17158320793422233
5275988,53:47.3,CA,AB,Innisfail,52.0225,-113.951,POI1,1.5931207040412814
5276069,53:47.5,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5276148,53:47.7,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5276319,53:44.4,CA,BC,Vernon,50.23599,-119.4409,POI1,6.81331592243344
5276500,53:46.9,CA,BC,North Saanich,48.63601,-123.47112,POI1,11.127334601495773
5276556,53:47.1,CA,AB,Red Deer,52.2694,-113.769,POI1,1.3078125244258083
5276651,53:47.7,CA,AB,Red Deer,52.17452,-113.8732,POI1,1.4253229085947476
5276749,53:48.5,CA,AB,Edmonton,53.54798,-113.59419,POI1,0.10847115240929665
5276792,53:48.9,CA,SK,Estevan,49.09685,-103.03027,POI1,11.362796716556394
5276867,53:48.8,CA,NB,Saint John,45.2781,-66.0679,POI4,2.8356714005929837
5276871,53:49.5,CA,BC,Surrey,49.19025,-122.84807,POI1,10.326051921609984
5276970,53:51.6,CA,ON,Barrie,44.3921,-79.6748,POI3,6.212324845017127
5277055,53:52.1,CA,QC,Laval,45.5777,-73.8071,POI3,0.24751079737458642
5277096,53:51.1,CA,ON,Scarborough,43.83629,-79.25105,POI3,5.929577401939963
5277099,53:51.6,CA,ON,Brampton,43.7536,-79.8022,POI3,6.481960941552872
5277197,53:52.0,CA,SK,Macrorie,51.41184,-107.15691,POI1,6.679024252531575
5277237,53:52.8,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5277323,53:53.9,CA,NB,Fredericton,45.94696,-66.67805,POI4,3.5201858658231386
5277345,53:54.3,CA,AB,Calgary,51.0196,-114.20029,POI1,2.625667740332924
5277432,53:54.3,CA,ON,Guelph,43.5215,-80.2338,POI3,6.961303958513593
5277480,53:51.5,CA,QC,Saint-Hyacinthe,45.6393,-72.95626,POI3,0.6210141704800289
5277547,53:51.6,CA,QC,Rouyn-Noranda,48.2395,-79.0178,POI3,6.091689775983094
5277709,53:53.2,CA,ON,Kitchener,43.4553,-80.4845,POI3,7.22045882882916
5277787,53:53.6,CA,QC,Deux-Montagnes,45.54889,-73.89174,POI3,0.32685482217186285
5277927,53:55.0,CA,AB,Edmonton,53.54797,-113.5942,POI1,0.1084809843474954
5277986,53:52.2,CA,QC,Gatineau,45.5067,-75.6292,POI3,2.063230011902937
5278024,53:53.3,CA,AB,Edmonton,53.54797,-113.5942,POI1,0.1084809843474954
5278062,53:53.8,CA,AB,Calgary,51.03921,-113.97842,POI1,2.554911523799798
5278100,53:55.9,CA,ON,Toronto,43.6666,-79.3823,POI3,6.104932358267125
5278117,53:57.5,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5278126,53:54.5,CA,NB,Dieppe,46.0967,-64.7087,POI4,1.7142484329119234
5278145,53:55.8,CA,ON,Oakville,43.4934,-79.7126,POI3,6.472565905436339
5278195,53:57.3,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5278218,53:58.7,CA,ON,Chatham,42.4209,-82.1993,POI3,9.173220526271942
5278251,53:59.8,CA,AB,Edmonton,53.5185,-113.6579,POI1,0.17437486758418236
5278269,54:02.4,CA,AB,Edmonton,53.40503,-113.5346,POI1,0.14935708461603192
5278309,54:00.2,CA,AB,Edmonton,53.41482,-113.45695,POI1,0.13446394708247553
5278346,54:02.2,CA,ON,Mississauga,43.63348,-79.61179,POI3,6.333750324488407
5278371,54:02.8,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5278428,54:03.7,CA,QC,Montréal,45.46921,-73.63864,POI3,0.08955911465060121
5278509,54:03.8,CA,ON,Milton,43.51976,-79.84619,POI3,6.591506996182065
5278520,54:00.9,CA,AB,Calgary,51.02212,-114.13108,POI1,2.6052417772492795
5278535,54:03.5,CA,AB,Lacombe,52.47995,-113.71814,POI1,1.09125214314795
5278592,54:03.7,CA,ON,Toronto,43.7264,-79.3978,POI3,6.101840581055609
5278611,54:04.0,CA,NS,Truro,45.3657,-63.287,POI4,0.15096257264964677
5278650,54:01.6,CA,AB,Edmonton,53.4224,-113.446,POI1,0.12998869583543837
5278748,54:03.7,CA,ON,London,42.98761,-81.25129,POI3,8.092253442837599
5278753,54:03.7,CA,ON,North York,43.787,-79.4169,POI3,6.102596802592892
5278824,54:03.7,CA,BC,Port Moody,49.2831,-122.832,POI1,10.272605725386573
5278866,54:03.9,CA,AB,Lacombe,52.47995,-113.71814,POI1,1.09125214314795
5278939,54:04.6,CA,QC,Saint-Laurent,45.50381,-73.68475,POI3,0.12005573637689586
5279245,54:07.2,CA,AB,Ponoka,52.6745,-113.576,POI1,0.8763283115619347
5279407,54:04.8,CA,AB,Red Deer,52.2468,-113.788,POI1,1.3340612187770817
5279478,54:06.6,CA,ON,Etobicoke,43.6068,-79.5063,POI3,6.241269827159932
5279481,54:06.7,CA,ON,Mississauga,43.5634,-79.6509,POI3,6.392212195462297
5279484,54:06.7,CA,ON,Thornhill,43.80782,-79.42071,POI3,6.100367976366426
5279591,54:07.1,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
5279686,54:09.0,CA,AB,Edmonton,53.5178,-113.552,POI1,0.07208237957366204
5279720,54:06.7,CA,QC,Saint-Laurent,45.50381,-73.68475,POI3,0.12005573637689586
5279794,54:07.0,CA,BC,Kamloops,50.6733,-120.333,POI1,7.425524659877244
5279891,54:07.0,CA,AB,Edmonton,53.5515,-113.492,POI1,0.008228222469047468
5279941,54:07.5,CA,AB,Edmonton,53.42781,-113.45392,POI1,0.1225581904443717
5280024,54:11.3,CA,ON,North York,43.7318,-79.4182,POI3,6.119759127957324
5280029,54:11.3,CA,QC,Montréal,45.5096,-73.5592,POI3,0.013829816231602116
5280082,54:11.2,CA,ON,Burlington,43.3317,-79.8066,POI3,6.613665990720809
5280153,54:12.1,CA,AB,Edmonton,53.5428,-113.4974,POI1,0.012142168051880382
5280250,54:11.6,CA,ON,Ancaster,43.2614,-79.823,POI3,6.652697482752159
5280389,54:13.9,CA,ON,Brampton,43.7796,-79.7681,POI3,6.442081321018623
5280766,54:14.5,CA,AB,Edmonton,53.4224,-113.446,POI1,0.12998869583543837
5280770,54:09.7,CA,ON,York,43.703,-79.512,POI3,6.217880831297509
5280949,54:10.6,CA,ON,Dundas,43.2649,-79.9555,POI3,6.776299088294216
5281035,54:12.3,CA,AB,Edmonton,53.5141,-113.601,POI1,0.11964340034034937
5281107,54:13.8,CA,AB,Calgary,50.9722,-114.062,POI1,2.6376862246758965
5281424,54:14.0,CA,ON,Maple,43.8526,-79.5117,POI3,6.17549357540084
5281469,54:14.2,CA,ON,Toronto,43.6587,-79.3966,POI3,6.1209575191155405
5281550,54:10.8,CA,ON,Ancaster,43.208,-79.9652,POI3,6.804581737962808
5281714,54:13.8,CA,ON,Pickering,43.8296,-79.1365,POI3,5.821783661681099
5281998,54:14.0,CA,ON,Scarborough,43.7295,-79.2629,POI3,5.9721120645896315
5282120,54:13.8,CA,ON,Niagara Falls,43.0796,-79.0829,POI3,6.033193717776427
5282176,54:13.9,CA,ON,Scarborough,43.7295,-79.2629,POI3,5.9721120645896315
5282408,54:15.5,CA,ON,Guelph,43.55627,-80.27213,POI3,6.988168120624823
5282456,54:17.1,CA,BC,Abbotsford,49.05252,-122.31261,POI1,9.904877751895032
5282531,54:18.8,CA,QC,Gatineau,45.5124,-75.743,POI3,2.176995562470669
5282624,54:13.9,CA,ON,Ottawa,45.4164,-75.679,POI3,2.1155946490329884
5282740,54:14.0,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.0929247587687305
5282834,54:14.0,CA,AB,Edmonton,53.49909,-113.5006,POI1,0.049368430043903955
5282931,54:14.1,CA,ON,Belleville,44.1737,-77.3967,POI3,4.0609101450311575
5283087,54:18.9,CA,ON,East York,43.6872,-79.3368,POI3,6.055327026529366
5283185,54:18.0,CA,AB,Edmonton,53.4143,-113.426,POI1,0.14476552229380774
5283366,54:19.0,CA,NS,Halifax,44.662,-63.6017,POI4,0.6729912389778929
5283470,54:20.1,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5283560,54:16.6,CA,ON,North York,43.76057,-79.41115,POI3,6.10465615390065
5283633,54:18.0,CA,ON,Toronto,43.7264,-79.3978,POI3,6.101840581055609
5283717,54:18.7,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5283729,54:18.9,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5283817,54:19.0,CA,ON,Markham,43.88,-79.2543,POI3,5.920424784237783
5283898,54:20.4,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
5283991,54:20.7,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
5284127,54:18.9,CA,ON,Toronto,43.6606,-79.4635,POI3,6.184145220595726
5284149,54:18.9,CA,ON,Saint Catharines,43.1941,-79.2525,POI3,6.144379589870484
5284228,54:19.4,CA,AB,Red Deer,52.2651,-113.794,POI1,1.317634465716878
5284269,54:19.8,CA,QC,Montréal,45.5238,-73.5932,POI3,0.027262579059947098
5284324,54:20.4,CA,QC,Gatineau,45.4896,-75.6331,POI3,2.06732412713077
5284380,54:21.4,CA,AB,Calgary,51.1581,-113.938,POI1,2.430516103885141
5284412,54:20.7,CA,ON,Guelph,43.5425,-80.2676,POI3,6.987708671833496
5284541,54:20.9,CA,ON,North York,43.7318,-79.4182,POI3,6.119759127957324
5284594,54:21.1,CA,AB,Cochrane,51.1834,-114.4687,POI1,2.5590799232233836
5284621,54:21.2,CA,ON,Toronto,43.7028,-79.3877,POI3,6.099184402870349
5284689,54:21.3,CA,AB,Calgary,51.1581,-113.938,POI1,2.430516103885141
5284830,54:20.3,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5284908,54:21.8,CA,QC,Montréal,45.5514,-73.6116,POI3,0.05443789320868274
5284985,54:22.4,CA,AB,Edmonton,53.5129,-113.623,POI1,0.14123968296835945
5285042,54:22.5,CA,AB,Edmonton,53.54318,-113.4779,POI1,0.008384135316167194
5285127,54:24.1,CA,AB,Edmonton,53.57279,-113.46749,POI1,0.032274257001515656
5285172,54:20.8,CA,QC,Gatineau,45.4693,-75.7626,POI3,2.1971992281122423
5285236,54:22.1,CA,SK,Saskatoon,52.1305,-106.66316,POI1,6.967899901718225
5285338,54:21.8,CA,AB,Calgary,50.9648,-114.0942,POI1,2.652109813308078
5285395,54:22.3,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
5285451,54:23.8,CA,BC,Kamloops,50.6748,-120.329,POI1,7.421255823339133
5285485,54:26.2,CA,BC,Abbotsford,49.05252,-122.31261,POI1,9.904877751895032
5285517,54:26.9,CA,QC,Montreal,45.65,-73.4833,POI3,0.15271664551384098
5285607,54:29.1,CA,AB,Cochrane,51.2021,-114.2453,POI1,2.4640597819137806
5285834,54:28.0,CA,AB,Stony Plain,53.55131,-114.14014,POI1,0.6544262091978067
5286192,54:29.4,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5286247,54:29.3,CA,ON,Mississauga,43.57,-79.5808,POI3,6.3234789541688965
5286306,54:29.3,CA,ON,Ottawa,45.4019,-75.7513,POI3,2.1885534559651516
5286427,54:30.7,CA,AB,Beaumont,53.3588,-113.40506,POI1,0.20399678175156596
5286434,54:26.6,CA,AB,Edmonton,53.5166,-113.595,POI1,0.11319569888030702
5286464,54:29.2,CA,AB,Okotoks,50.7362,-113.9695,POI1,2.8513056805339208
5286512,54:29.3,CA,AB,Calgary,50.8889,-113.991,POI1,2.7048773798538432
5286587,54:29.4,CA,ON,Toronto,43.7537,-79.2659,POI3,5.967759995544143
5287012,54:29.4,CA,ON,Scarborough,43.7295,-79.2629,POI3,5.9721120645896315
5287388,54:29.3,CA,ON,Milton,43.5152,-79.8802,POI3,6.62529817374411
5287432,54:31.7,CA,AB,Calgary,51.0494,-113.9564,POI1,2.540742398560901
5287447,54:32.7,CA,ON,Toronto,43.6735,-79.403,POI3,6.1225705079825
5287513,54:32.8,CA,BC,Vancouver,49.28437,-123.12126,POI1,10.535951545346306
5287612,54:32.8,CA,ON,Milton,43.5152,-79.8802,POI3,6.62529817374411
5287638,54:32.9,CA,ON,Woodbridge,43.8069,-79.5978,POI3,6.270774853047834
5287675,54:33.9,CA,AB,Red Deer,52.2651,-113.794,POI1,1.317634465716878
5287739,54:33.9,CA,AB,Grande Prairie,55.1926,-118.796,POI1,5.559646267007024
5287751,54:29.4,CA,ON,Milton,43.5152,-79.8802,POI3,6.62529817374411
5287767,54:32.8,CA,ON,Toronto,43.6963,-79.4125,POI3,6.124794492619074
5288070,54:33.0,CA,ON,Brockville,44.617,-75.7036,POI3,2.321117141252673
5288141,54:33.0,CA,ON,Burlington,43.3354,-79.8577,POI3,6.660689463517792
5288320,54:33.9,CA,ON,Markham,43.8412,-79.3262,POI3,6.000289090953618
5288752,54:32.9,CA,AB,Calgary,51.02212,-114.13108,POI1,2.6052417772492795
5288993,54:32.9,CA,ON,Brantford,43.16373,-80.25857,POI3,7.0957635005908335
5289027,54:33.1,CA,ON,Peterborough,44.3128,-78.3256,POI3,4.910685415603095
5289081,54:32.8,CA,ON,Scarborough,43.80527,-79.20581,POI3,5.89517381785109
5289148,54:32.9,CA,AB,Edmonton,53.57745,-113.54698,POI1,0.06877280425430897
5289439,54:33.1,CA,ON,Saint Catharines,43.1954,-79.2189,POI3,6.112802011501523
5289496,54:33.9,CA,AB,Canmore,51.15201,-115.55895,POI1,3.16705104526356
5289644,54:34.0,CA,AB,Cochrane,51.1834,-114.4687,POI1,2.5590799232233836
5289737,54:34.7,CA,AB,Calgary,50.9819,-114.1004,POI1,2.636907191928637
5289853,54:35.3,CA,AB,Calgary,51.1264,-114.1419,POI1,2.507154991986937
5289910,54:32.8,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5289963,54:33.0,CA,ON,Scarborough,43.7458,-79.2353,POI3,5.940897154590116
5290040,54:33.1,CA,ON,Scarborough,43.7458,-79.2353,POI3,5.940897154590116
5290081,54:34.0,CA,AB,Ponoka,52.6755,-113.576,POI1,0.8753336367608613
5290382,54:35.1,CA,ON,Brantford,43.1508,-80.2094,POI3,7.053741902325109
5290476,54:35.1,CA,AB,Calgary,51.0196,-114.20029,POI1,2.625667740332924
5290647,54:36.9,CA,AB,Calgary,51.0571,-114.077,POI1,2.5583295357019584
5290825,54:37.4,CA,AB,Calgary,51.0242,-114.1004,POI1,2.5957911781661065
5290865,54:36.1,CA,AB,Calgary,51.0621,-114.1159,POI1,2.5627520457595936
5290885,54:37.0,CA,AB,Edmonton,53.44221,-113.4451,POI1,0.11161621658611504
5290988,54:37.9,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5291077,54:44.3,CA,AB,Red Deer,52.2651,-113.794,POI1,1.317634465716878
5291128,54:44.4,CA,ON,Ottawa,45.3617,-75.7905,POI3,2.2302176484856764
5291231,54:44.5,CA,ON,Whitby,43.8873,-78.9422,POI3,5.619101321672087
5291421,54:44.6,CA,ON,Toronto,43.6651,-79.4369,POI3,6.157425187139258
5291461,54:44.0,CA,AB,Leduc,53.2617,-113.549,POI1,0.2914173310649201
5291502,54:44.1,CA,AB,Calgary,50.97116,-114.01151,POI1,2.6281364980200332
5291554,54:44.4,CA,ON,Etobicoke,43.6247,-79.4892,POI3,6.219513932617
5291651,54:44.4,CA,ON,Toronto,43.6651,-79.4369,POI3,6.157425187139258
5291730,54:44.6,CA,ON,Etobicoke,43.6651,-79.5294,POI3,6.245682768538356
5291836,54:44.7,CA,ON,Toronto,43.6651,-79.4369,POI3,6.157425187139258
5291954,54:44.7,CA,ON,Bowmanville,43.9125,-78.6871,POI3,5.367934010065419
5291995,54:44.1,CA,BC,Burnaby,49.22578,-123.00561,POI1,10.454366689816517
5292003,54:44.3,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.265329638416246
5292147,54:44.4,CA,AB,Calgary,51.1229,-114.189,POI1,2.523253063021024
5292256,54:44.4,CA,AB,Lethbridge,49.6836,-112.834,POI1,3.9171649232889054
5292299,54:44.6,CA,ON,Burlington,43.3354,-79.8577,POI3,6.660689463517792
5292343,54:45.0,CA,QC,Montréal,45.467,-73.6484,POI3,0.09884398321091299
5292419,54:43.7,CA,AB,Calgary,51.0242,-114.1004,POI1,2.5957911781661065
5292447,54:44.3,CA,ON,Burlington,43.3317,-79.8066,POI3,6.613665990720809
5292485,54:44.6,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
5292505,54:44.7,CA,ON,Scarborough,43.7876,-79.1541,POI3,5.850935818706014
5292585,54:44.7,CA,AB,Edmonton,53.57745,-113.54698,POI1,0.06877280425430897
5292681,54:46.8,CA,AB,Calgary,51.0494,-113.9564,POI1,2.540742398560901
5292692,54:43.9,CA,BC,Burnaby,49.22578,-123.00561,POI1,10.454366689816517
5292748,54:44.0,CA,AB,Edmonton,53.5105,-113.37,POI1,0.12110529982208557
5292807,54:44.3,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
5292848,54:44.4,CA,ON,Scarborough,43.8315,-79.2599,POI3,5.939424209468206
5292885,54:44.5,CA,ON,Etobicoke,43.6651,-79.5294,POI3,6.245682768538356
5292955,54:44.6,CA,ON,Scarborough,43.7876,-79.1541,POI3,5.850935818706014
5293055,54:45.9,CA,AB,Ponoka,52.6768,-113.5815,POI1,0.8746256956235604
5293133,54:46.5,CA,ON,Innisfil,44.3479,-79.5594,POI3,6.107224872461875
5293216,54:47.9,CA,ON,Scarborough,43.7084,-79.2856,POI3,6.000112417798273
5293222,54:47.9,CA,ON,Pembroke,45.827,-77.1116,POI3,3.5587020975935846
5293354,54:48.1,CA,ON,Brockville,44.617,-75.7036,POI3,2.321117141252673
5293376,54:49.0,CA,ON,North York,43.749,-79.3797,POI3,6.0779142972418585
5293523,54:47.8,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
5293557,54:47.9,CA,ON,Milton,43.5152,-79.8802,POI3,6.62529817374411
5293699,54:48.0,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.366565886222881
5293713,54:48.1,CA,ON,Mississauga,43.5869,-79.7559,POI3,6.485193998549077
5293789,54:49.4,CA,AB,Calgary,51.063,-113.889,POI1,2.5156990711619254
5293857,54:47.9,CA,ON,Niagara Falls,43.0778,-79.0898,POI3,6.0402319060957375
5293937,54:48.0,CA,ON,Whitby,43.8983,-78.9377,POI3,5.611604056882228
5294032,54:48.1,CA,ON,Toronto,43.6498,-79.3907,POI3,6.118054781563904
5294052,54:48.2,CA,ON,Ottawa,45.4455,-75.6894,POI3,2.1247402810736733
5294137,54:49.3,CA,AB,Edmonton,53.60844,-113.45967,POI1,0.06750747088285944
5294232,54:47.9,CA,AB,Edmonton,53.54361,-113.4957,POI1,0.010288799978622027
5294320,54:47.9,CA,ON,Whitby,43.8983,-78.9377,POI3,5.611604056882228
5294385,54:47.9,CA,ON,Toronto,43.7425,-79.5851,POI3,6.276509849623194
5294533,54:49.2,CA,AB,Edmonton,53.5129,-113.623,POI1,0.14123968296835945
5294608,54:50.3,CA,AB,Leduc,53.2668,-113.552,POI1,0.2871186226022236
5295013,54:48.9,CA,ON,Brantford,43.1662,-80.2605,POI3,7.096763677100774
5295031,54:49.2,CA,QC,Montréal,45.5048,-73.5742,POI3,0.018709949679245597
5295100,54:49.2,CA,AB,Calgary,51.12862,-113.95675,POI1,2.4630041756897207
5295196,54:49.2,CA,AB,Chestermere,51.0278,-113.836,POI1,2.54260862451243
5295290,54:49.3,CA,AB,Lethbridge,49.6836,-112.834,POI1,3.9171649232889054
5295354,54:49.1,CA,AB,Calgary,51.12369,-113.94966,POI1,2.466499979526651
5295616,54:53.1,CA,AB,Edmonton,53.49909,-113.5006,POI1,0.049368430043903955
5295662,54:52.5,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
5295673,54:53.3,CA,AB,Calgary,51.0508,-114.074,POI1,2.563769363933694
5295794,54:53.4,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
5295816,54:54.5,CA,ON,Toronto,43.7028,-79.3877,POI3,6.099184402870349
5295860,54:54.6,CA,AB,Calgary,50.9505,-113.947,POI1,2.6363333434232104
5295908,54:57.0,CA,BC,Burnaby,49.2717,-123.097,POI1,10.518911647924654
5295933,54:54.7,CA,AB,Calgary,50.9505,-113.947,POI1,2.6363333434232104
5296124,54:56.7,CA,ON,Toronto,43.76763,-79.50409,POI3,6.191699307327276
5296348,54:57.3,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
5296404,54:59.3,CA,AB,Calgary,51.0081,-114.073,POI1,2.605122924402031
5296418,54:59.5,CA,AB,Edmonton,53.5181,-113.5797,POI1,0.09806816835753421
5296499,54:59.6,CA,QC,Rimouski,48.44186,-68.55792,POI3,5.797314444480051
5296573,55:00.4,CA,AB,Edmonton,53.60844,-113.45967,POI1,0.06750747088285944
5296624,54:59.2,CA,ON,Mississauga,43.56519,-79.62285,POI3,6.364966202188115
5296709,54:59.4,CA,AB,Lethbridge,49.71171,-112.82266,POI1,3.8913657775034456
5296755,55:01.6,CA,AB,Calgary,51.04046,-114.08025,POI1,2.5752702468100286
5296767,54:59.9,CA,QC,Trois-Rivières,46.3627,-72.6239,POI3,1.2629323253511984
5296864,54:59.5,CA,SK,Saskatoon,52.1082,-106.57,POI1,7.063648197061134
5296956,54:59.9,CA,QC,Trois-Rivieres,46.33935,-72.65361,POI3,1.2252211805372148
5296957,55:01.1,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
5297012,55:01.9,CA,MB,Winnipeg,49.95939,-97.16861,POI1,16.706690422675127
5297104,55:03.9,CA,ON,Pembroke,45.827,-77.1116,POI3,3.5587020975935846
5297175,55:04.1,CA,ON,Etobicoke,43.6651,-79.5294,POI3,6.245682768538356
5297541,55:04.2,CA,ON,Maple,43.8526,-79.5117,POI3,6.17549357540084
5297660,55:04.2,CA,ON,Toronto,43.6504,-79.3717,POI3,6.099784568934961
5297706,55:04.2,CA,ON,Ancaster,43.208,-79.9652,POI3,6.804581737962808
5297788,55:04.0,CA,ON,Ottawa,45.4179,-75.6489,POI3,2.0854572968097416
